,STNAME,CTYNAME,black_population,total_population,cty_percentage
2359,South Carolina,Spartanburg County,1517606,7266888,0.2088385014
2360,South Carolina,Sumter County,2063902,6453128,0.3198297012
2361,South Carolina,Union County,4679118,27003340,0.1732792314
2362,South Carolina,Williamsburg County,501116,768588,0.6519956075
2363,South Carolina,York County,2168610,23621230,0.09180766624
2364,South Dakota,Aurora County,438,65826,0.006653905752
2365,South Dakota,Beadle County,6028,435604,0.01383825677
2366,South Dakota,Bennett County,334,82460,0.004050448702
2367,South Dakota,Bon Homme County,2102,166906,0.01259391514
2368,South Dakota,Brookings County,11184,816730,0.01369363192
2369,South Dakota,Brown County,267768,10509984,0.02547748883
2370,South Dakota,Brule County,572,126348,0.004527178903
2371,South Dakota,Buffalo County,14720,1532728,0.00960379141
2372,South Dakota,Butte County,96316,5634444,0.01709414452
2373,South Dakota,Campbell County,269116,5682434,0.04735928301
2374,South Dakota,Charles Mix County,826,222444,0.003713294132
2375,South Dakota,Clark County,7190408,71104570,0.1011244144
2376,South Dakota,Clay County,1402206,16836214,0.08328511386
2377,South Dakota,Codington County,4678,669726,0.006984946082
2378,South Dakota,Corson County,360,98598,0.003651189679
2379,South Dakota,Custer County,27756,1651166,0.01680993916
2380,South Dakota,Davison County,4080,476648,0.008559775767
2381,South Dakota,Day County,492,132590,0.00371068708
2382,South Dakota,Deuel County,832,148998,0.00558396757
2383,South Dakota,Dewey County,1088,253450,0.004292759913
2384,South Dakota,Douglas County,3364802,34766672,0.09678240126
2385,South Dakota,Edmunds County,280,94652,0.002958204792
2386,South Dakota,Fall River County,1790,163678,0.01093610626
2387,South Dakota,Faulk County,216,55882,0.00386528757
2388,South Dakota,Grant County,209572,7955664,0.02634249008
2389,South Dakota,Gregory County,314,101138,0.003104668868
2390,South Dakota,Haakon County,138,45264,0.003048780488
2391,South Dakota,Hamlin County,624,144858,0.004307666819
2392,South Dakota,Hand County,102,78960,0.001291793313
2393,South Dakota,Hanson County,394,81806,0.004816272645
2394,South Dakota,Harding County,356,46838,0.007600666126
2395,South Dakota,Hughes County,21792,743028,0.02932863903
2396,South Dakota,Hutchinson County,16056,691040,0.02323454503
2397,South Dakota,Hyde County,37498,160902,0.233048688
2398,South Dakota,Jackson County,5952394,41466070,0.1435485446
2399,South Dakota,Jerauld County,100,48784,0.002049852411
2400,South Dakota,Jones County,797944,3555556,0.2244217219
2401,South Dakota,Kingsbury County,460,120504,0.003817300671
2402,South Dakota,Lake County,5438506,45738584,0.1189041182
2403,South Dakota,Lawrence County,378764,9495386,0.03988926832
2404,South Dakota,Lincoln County,699984,14445444,0.04845707754
2405,South Dakota,Lyman County,412,91728,0.004491540206
2406,South Dakota,McCook County,690,133178,0.005181035907
2407,South Dakota,McPherson County,8482,761528,0.01113813281
2408,South Dakota,Marshall County,570840,8779542,0.065019337
2409,South Dakota,Meade County,38376,1442632,0.02660137859
2410,South Dakota,Mellette County,140,49406,0.002833663927
2411,South Dakota,Miner County,328,54130,0.006059486422
2412,South Dakota,Minnehaha County,236498,4426618,0.05342634038
2413,South Dakota,Moody County,1652,155802,0.0106032015
2414,South Dakota,Oglala Lakota County,684,339476,0.002014869976
2415,South Dakota,Pennington County,40784,2954180,0.01380552302
2416,South Dakota,Perkins County,798,140502,0.005679634454
2417,South Dakota,Potter County,319070,3341502,0.09548699956
2418,South Dakota,Roberts County,1292,268256,0.004816294883
2419,South Dakota,Sanborn County,106,56424,0.001878633206
2420,South Dakota,Spink County,918,156226,0.005876102569
2421,South Dakota,Stanley County,466,72532,0.006424750455
2422,South Dakota,Sully County,140,33534,0.004174867299
2423,South Dakota,Todd County,27994,1130910,0.02475351708
2424,South Dakota,Tripp County,494,131740,0.003749810232
2425,South Dakota,Turner County,80284,395316,0.2030881624
2426,South Dakota,Union County,4679118,27003340,0.1732792314
2427,South Dakota,Walworth County,29396,2604940,0.01128471289
2428,South Dakota,Yankton County,10808,544100,0.01986399559
2429,South Dakota,Ziebach County,258,67236,0.003837230055
2430,Tennessee,Anderson County,1156774,8626822,0.1340903985
2431,Tennessee,Bedford County,232774,4171618,0.05579945239
2432,Tennessee,Benton County,341662,15755756,0.02168490043
2433,Tennessee,Bledsoe County,22272,343738,0.06479353461
2434,Tennessee,Blount County,113314,4467024,0.02536677663
2435,Tennessee,Bradley County,196080,2768062,0.07083656363
2436,Tennessee,Campbell County,269116,5682434,0.04735928301
2437,Tennessee,Cannon County,5528,338034,0.01635338457
2438,Tennessee,Carroll County,868206,12727756,0.06821359555
2439,Tennessee,Carter County,104446,3351834,0.03116085104
2440,Tennessee,Cheatham County,17716,959284,0.01846794067
2441,Tennessee,Chester County,1104326,13558912,0.08144650544
2442,Tennessee,Claiborne County,197402,984928,0.200422772
2443,Tennessee,Clay County,1402206,16836214,0.08328511386
2444,Tennessee,Cocke County,17382,855310,0.02032245619
2445,Tennessee,Coffee County,557554,3584952,0.1555262107
2446,Tennessee,Crockett County,49190,433692,0.1134215065
2447,Tennessee,Cumberland County,4396326,26604214,0.1652492346
2448,Tennessee,Davidson County,4878614,20107842,0.2426224555
2449,Tennessee,Decatur County,290132,1822880,0.1591613271
2450,Tennessee,DeKalb County,9967930,23648342,0.4215065056
2451,Tennessee,Dickson County,51584,1245356,0.04142108762
2452,Tennessee,Dyer County,130330,902442,0.1444192535
2453,Tennessee,Fayette County,2371166,18674014,0.126976771
2454,Tennessee,Fentress County,1702,436712,0.003897305318
2455,Tennessee,Franklin County,8205618,53658684,0.1529224608
2456,Tennessee,Gibson County,237166,1992884,0.1190064249
2457,Tennessee,Giles County,78380,1106872,0.07081216256
2458,Tennessee,Grainger County,4382,552950,0.007924767158
2459,Tennessee,Greene County,1281880,18860946,0.06796477759
2460,Tennessee,Grundy County,24160,2072292,0.01165858865
2461,Tennessee,Hamblen County,67774,1530348,0.04428665898
2462,Tennessee,Hamilton County,7236688,37006032,0.1955542815
2463,Tennessee,Hancock County,357836,8005512,0.04469870259
2464,Tennessee,Hardeman County,265390,716348,0.3704763607
2465,Tennessee,Hardin County,439014,5850790,0.07503499527
2466,Tennessee,Hawkins County,19440,1360346,0.01429048198
2467,Tennessee,Haywood County,234630,1881262,0.1247194702
2468,Tennessee,Henderson County,354562,6580512,0.0538806099
2469,Tennessee,Henry County,2850166,12125520,0.2350551564
2470,Tennessee,Hickman County,38944,703744,0.05533830484
2471,Tennessee,Houston County,1952204,7327980,0.2664041114
2472,Tennessee,Humphreys County,167678,648508,0.2585596477
2473,Tennessee,Jackson County,5952394,41466070,0.1435485446
2474,Tennessee,Jefferson County,15107612,76885430,0.1964951227
2475,Tennessee,Johnson County,1323588,28732174,0.04606640625
2476,Tennessee,Knox County,1136358,16617592,0.06838283188
2477,Tennessee,Lake County,5438506,45738584,0.1189041182
2478,Tennessee,Lauderdale County,1257790,4728280,0.26601428
2479,Tennessee,Lawrence County,378764,9495386,0.03988926832
2480,Tennessee,Lewis County,37042,3840540,0.009644997839
2481,Tennessee,Lincoln County,699984,14445444,0.04845707754
2482,Tennessee,Loudon County,18090,1240604,0.01458160702
2483,Tennessee,McMinn County,49948,1271388,0.03928619745
2484,Tennessee,McNairy County,37120,622032,0.05967538648
2485,Tennessee,Macon County,1047434,5120434,0.2045596135
2486,Tennessee,Madison County,5304308,33135078,0.1600813494
2487,Tennessee,Marion County,8719650,48666138,0.1791728368
2488,Tennessee,Marshall County,570840,8779542,0.065019337
2489,Tennessee,Maury County,258644,2147480,0.1204407026
2490,Tennessee,Meigs County,9088,845004,0.01075497867
2491,Tennessee,Monroe County,4610660,37336686,0.1234887317
2492,Tennessee,Montgomery County,14663838,88804858,0.1651242773
2493,Tennessee,Moore County,310918,2961362,0.1049915546
2494,Tennessee,Morgan County,602266,8869524,0.06790285476
2495,Tennessee,Obion County,79072,738350,0.1070928421
2496,Tennessee,Overton County,3198,531426,0.006017771054
2497,Tennessee,Perry County,306678,5013282,0.06117309978
2498,Tennessee,Pickett County,248,121804,0.002036057929
2499,Tennessee,Polk County,3647332,35410710,0.1030008153
2500,Tennessee,Putnam County,605496,9819116,0.06166502158
2501,Tennessee,Rhea County,16854,784250,0.02149059611
2502,Tennessee,Roane County,35578,1623386,0.02191592141
2503,Tennessee,Robertson County,212050,2118264,0.1001055581
2504,Tennessee,Rutherford County,1237068,8874812,0.1393908964
2505,Tennessee,Scott County,910316,12520840,0.07270406778
2506,Tennessee,Sequatchie County,2160,352776,0.006122865501
2507,Tennessee,Sevier County,47024,3210554,0.01464669337
2508,Tennessee,Shelby County,12929384,32414764,0.3988733035
2509,Tennessee,Smith County,1067096,6309970,0.1691126899
2510,Tennessee,Stewart County,80700,471442,0.1711769422
2511,Tennessee,Sullivan County,303352,7435512,0.04079772852
2512,Tennessee,Sumner County,324606,4839498,0.06707431225
2513,Tennessee,Tipton County,276750,1845766,0.1499377494
2514,Tennessee,Trousdale County,23678,226584,0.1044998764
2515,Tennessee,Unicoi County,1918,431258,0.004447453728
2516,Tennessee,Union County,4679118,27003340,0.1732792314
2517,Tennessee,Van Buren County,76770,2526914,0.03038093105
2518,Tennessee,Warren County,1618818,19770854,0.08187901241
2519,Tennessee,Washington County,3336744,61811224,0.0539828171
2520,Tennessee,Wayne County,18314310,57520294,0.3183973642
2521,Tennessee,Weakley County,63034,813360,0.07749827874
2522,Tennessee,White County,114146,4139982,0.02757161746
2523,Tennessee,Williamson County,1174766,19293466,0.06088931869
2524,Tennessee,Wilson County,1028712,6463820,0.1591492337
2525,Texas,Anderson County,1156774,8626822,0.1340903985
2526,Texas,Andrews County,7964,417266,0.01908614649
2527,Texas,Angelina County,326036,2093826,0.1557130344
2528,Texas,Aransas County,9960,576012,0.01729130643
2529,Texas,Archer County,2074,211350,0.009813106222
2530,Texas,Armstrong County,14554,1644604,0.00884954676
2531,Texas,Atascosa County,13948,1165342,0.01196901854
2532,Texas,Austin County,66830,704428,0.09487129983
2533,Texas,Bailey County,3072,168220,0.01826180002
2534,Texas,Bandera County,4632,523402,0.008849794231
2535,Texas,Bastrop County,150702,1966016,0.07665349621
2536,Texas,Baylor County,2368,86172,0.02747992387
2537,Texas,Bee County,67470,781134,0.08637442487
2538,Texas,Bell County,1945268,8843626,0.2199627167
2539,Texas,Bexar County,3834150,45514806,0.08423962084
2540,Texas,Blanco County,3438,270094,0.01272890179
2541,Texas,Borden County,110,15792,0.006965552178
2542,Texas,Bosque County,8910,437738,0.02035464136
2543,Texas,Bowie County,559878,2240264,0.2499160813
2544,Texas,Brazoria County,1176254,8381044,0.1403469544
2545,Texas,Brazos County,580004,5173574,0.1121089599
2546,Texas,Brewster County,3388,221696,0.01528218822
2547,Texas,Briscoe County,1196,37078,0.03225632451
2548,Texas,Brooks County,134564,547430,0.2458104233
2549,Texas,Brown County,267768,10509984,0.02547748883
2550,Texas,Burleson County,53934,427962,0.1260252078
2551,Texas,Burnet County,22078,1097498,0.02011666536
2552,Texas,Caldwell County,184070,3481110,0.05287681228
2553,Texas,Calhoun County,1377512,8375494,0.1644693435
2554,Texas,Callahan County,5010,329998,0.01518191019
2555,Texas,Cameron County,76674,10165418,0.007542631302
2556,Texas,Camp County,51958,305762,0.1699295531
2557,Texas,Carson County,1178,144360,0.008160155168
2558,Texas,Cass County,526310,11375748,0.04626596862
2559,Texas,Castro County,4742,187012,0.0253566616
2560,Texas,Chambers County,401466,1769506,0.2268802705
2561,Texas,Cherokee County,915646,11578360,0.07908252982
2562,Texas,Childress County,18278,171814,0.1063824834
2563,Texas,Clay County,1402206,16836214,0.08328511386
2564,Texas,Cochran County,3154,70758,0.04457446508
2565,Texas,Coke County,656,78422,0.008364999617
2566,Texas,Coleman County,5986,202180,0.02960728064
2567,Texas,Collin County,2240104,22366448,0.1001546602
2568,Texas,Collingsworth County,4240,71734,0.05910725737
2569,Texas,Colorado County,66130,506292,0.1306163242
2570,Texas,Comal County,76308,3229096,0.02363138166
2571,Texas,Comanche County,525304,3328964,0.1577980417
2572,Texas,Concho County,2052,84942,0.02415766052
2573,Texas,Cooke County,31926,951070,0.03356850705
2574,Texas,Coryell County,315720,1829498,0.1725719296
2575,Texas,Cottle County,3410,34152,0.09984773952
2576,Texas,Crane County,4008,112684,0.03556849242
2577,Texas,Crockett County,49190,433692,0.1134215065
2578,Texas,Crosby County,5734,140290,0.04087247844
2579,Texas,Culberson County,598,54034,0.0110671059
2580,Texas,Dallam County,3756,171910,0.02184864173
2581,Texas,Dallas County,15088754,64628514,0.2334689917
2582,Texas,Dawson County,59024,1684286,0.03504392959
2583,Texas,Deaf Smith County,8656,453840,0.01907280099
2584,Texas,Delta County,17248,1730710,0.009965852165
2585,Texas,Denton County,1926396,19074518,0.100993168
2586,Texas,DeWitt County,46338,486822,0.09518468763
2587,Texas,Dickens County,2928,53902,0.05432080442
2588,Texas,Dimmit County,3872,249144,0.01554121311
2589,Texas,Donley County,4462,82776,0.05390451339
2590,Texas,Duval County,6718450,22316570,0.3010520882
2591,Texas,Eastland County,9442,440288,0.02144505415
2592,Texas,Ector County,190992,3725940,0.0512600847
2593,Texas,Edwards County,2388,273120,0.00874340949
2594,Texas,Ellis County,443714,4833484,0.09180003492
2595,Texas,El Paso County,1894422,36317104,0.05216335532
2596,Texas,Erath County,17268,984166,0.01754582052
2597,Texas,Falls County,103900,417372,0.2489385967
2598,Texas,Fannin County,59426,1423240,0.04175402603
2599,Texas,Fayette County,2371166,18674014,0.126976771
2600,Texas,Fisher County,3762,92574,0.04063776006
2601,Texas,Floyd County,473650,5966948,0.07937893878
2602,Texas,Foard County,1450,29584,0.04901297999
2603,Texas,Fort Bend County,3693872,17320066,0.2132712427
2604,Texas,Franklin County,8205618,53658684,0.1529224608
2605,Texas,Freestone County,76394,473016,0.1615040506
2606,Texas,Frio County,18416,459554,0.04007363661
2607,Texas,Gaines County,10408,478828,0.02173640639
2608,Texas,Galveston County,1046902,7725612,0.1355105589
2609,Texas,Garza County,11366,152390,0.07458494652
2610,Texas,Gillespie County,3662,624348,0.0058653187
2611,Texas,Glasscock County,524,32312,0.01621688537
2612,Texas,Goliad County,9260,179516,0.05158314579
2613,Texas,Gonzales County,36990,491100,0.07532070861
2614,Texas,Gray County,30692,684114,0.04486386772
2615,Texas,Grayson County,213030,4083748,0.0521653148
2616,Texas,Gregg County,614298,2961598,0.2074211287
2617,Texas,Grimes County,106518,665548,0.1600455564
2618,Texas,Guadalupe County,298952,3773164,0.07923111744
2619,Texas,Hale County,258320,1186818,0.2176576358
2620,Texas,Hall County,423632,6188366,0.06845619668
2621,Texas,Hamilton County,7236688,37006032,0.1955542815
2622,Texas,Hansford County,1338,131840,0.01014866505
2623,Texas,Hardeman County,265390,716348,0.3704763607
2624,Texas,Hardin County,439014,5850790,0.07503499527
2625,Texas,Harris County,21576130,108910846,0.1981081847
2626,Texas,Harrison County,1586804,10368244,0.1530446236
2627,Texas,Hartley County,9790,138736,0.0705656787
2628,Texas,Haskell County,9120,542816,0.01680127336
2629,Texas,Hays County,205194,4795688,0.04278718716
2630,Texas,Hemphill County,668,95530,0.00699256778
2631,Texas,Henderson County,354562,6580512,0.0538806099
2632,Texas,Hidalgo County,164952,20202442,0.008164953524
2633,Texas,Hill County,59824,1248766,0.04790649329
2634,Texas,Hockley County,23154,553630,0.04182215559
2635,Texas,Hood County,11996,1360356,0.008818279921
2636,Texas,Hopkins County,136754,1964674,0.06960645888
2637,Texas,Houston County,1952204,7327980,0.2664041114
2638,Texas,Howard County,1725344,11276926,0.152997723
2639,Texas,Hudspeth County,2732,97506,0.02801878859
2640,Texas,Hunt County,184674,2212894,0.08345361323
2641,Texas,Hutchinson County,16056,691040,0.02323454503
2642,Texas,Irion County,462,37800,0.01222222222
2643,Texas,Jack County,8666,214424,0.04041525202
2644,Texas,Jackson County,5952394,41466070,0.1435485446
2645,Texas,Jasper County,797952,7028740,0.1135270333
2646,Texas,Jeff Davis County,56182,415954,0.13506782
2647,Texas,Jefferson County,15107612,76885430,0.1964951227
2648,Texas,Jim Hogg County,930,125694,0.00739892119
2649,Texas,Jim Wells County,9304,986178,0.009434402309
2650,Texas,Johnson County,1323588,28732174,0.04606640625
2651,Texas,Jones County,797944,3555556,0.2244217219
2652,Texas,Karnes County,32990,366016,0.0901326718
2653,Texas,Kaufman County,349884,2878910,0.1215334971
2654,Texas,Kendall County,221002,3954570,0.05588521634
2655,Texas,Kenedy County,362,10036,0.03607014747
2656,Texas,Kent County,2842286,23900526,0.1189214832
2657,Texas,Kerr County,23796,1227480,0.01938605924
2658,Texas,Kimble County,648,106554,0.006081423504
2659,Texas,King County,3465922,51169326,0.06773436883
2660,Texas,Kinney County,1832,87390,0.02096349697
2661,Texas,Kleberg County,31454,750994,0.04188315752
2662,Texas,Knox County,1136358,16617592,0.06838283188
2663,Texas,Lamar County,629390,3431652,0.1834072919
2664,Texas,Lamb County,15510,320422,0.04840491602
2665,Texas,Lampasas County,19990,495562,0.04033804045
2666,Texas,La Salle County,2272,177666,0.01278804048
2667,Texas,Lavaca County,32222,476012,0.0676915708
2668,Texas,Lee County,3977428,28438850,0.1398589605
2669,Texas,Leon County,2208476,7298942,0.3025748115
2670,Texas,Liberty County,894686,3734392,0.2395800976
2671,Texas,Limestone County,401524,2789280,0.1439525612
2672,Texas,Lipscomb County,1424,80614,0.01766442553
2673,Texas,Live Oak County,13960,287960,0.04847895541
2674,Texas,Llano County,5372,492270,0.0109127105
2675,Texas,Loving County,92,2992,0.0307486631
2676,Texas,Lubbock County,569220,7177216,0.07930930322
2677,Texas,Lynn County,3652,140610,0.02597254818
2678,Texas,McCulloch County,5054,194208,0.02602364475
2679,Texas,McLennan County,897742,5945296,0.1510003875
2680,Texas,McMullen County,346,18038,0.01918172746
2681,Texas,Madison County,5304308,33135078,0.1600813494
2682,Texas,Marion County,8719650,48666138,0.1791728368
2683,Texas,Martin County,475172,5438430,0.08737301023
2684,Texas,Mason County,59754,3703608,0.0161339969
2685,Texas,Matagorda County,100632,880592,0.1142776678
2686,Texas,Maverick County,7712,1370896,0.005625517909
2687,Texas,Medina County,91728,5424632,0.01690953414
2688,Texas,Menard County,3346,349306,0.009578993776
2689,Texas,Midland County,293632,5865532,0.05006059126
2690,Texas,Milam County,58280,589452,0.0988714942
2691,Texas,Mills County,3322,476072,0.006977936111
2692,Texas,Mitchell County,287382,1515738,0.1895987301
2693,Texas,Montague County,3120,470194,0.00663555894
2694,Texas,Montgomery County,14663838,88804858,0.1651242773
2695,Texas,Moore County,310918,2961362,0.1049915546
2696,Texas,Morris County,497924,12283282,0.040536723
2697,Texas,Motley County,752,28584,0.02630842429
2698,Texas,Nacogdoches County,287060,1564580,0.1834741592
2699,Texas,Navarro County,159876,1172246,0.1363843425
2700,Texas,Newton County,1385122,5324522,0.2601401591
2701,Texas,Nolan County,18650,360004,0.05180497994
2702,Texas,Nueces County,367846,8551470,0.04301552832
2703,Texas,Ochiltree County,2518,245022,0.01027662822
2704,Texas,Oldham County,71408,1599124,0.04465444831
2705,Texas,Orange County,10403806,122757864,0.08475062746
2706,Texas,Palo Pinto County,17018,682260,0.0249435699
2707,Texas,Panola County,499472,1385994,0.3603709684
2708,Texas,Parker County,49390,3124094,0.01580938346
2709,Texas,Parmer County,3898,236376,0.01649067587
2710,Texas,Pecos County,16374,377138,0.04341646824
2711,Texas,Polk County,3647332,35410710,0.1030008153
2712,Texas,Potter County,319070,3341502,0.09548699956
2713,Texas,Presidio County,2194,170864,0.01284062178
2714,Texas,Rains County,7140,276966,0.02577933754
2715,Texas,Randall County,102028,3150648,0.03238317959
2716,Texas,Reagan County,2744,88210,0.03110758417
2717,Texas,Real County,830,81290,0.01021035798
2718,Texas,Red River County,50464,296284,0.1703230684
2719,Texas,Reeves County,20080,361976,0.05547329105
2720,Texas,Refugio County,11520,171746,0.06707579798
2721,Texas,Roberts County,1292,268256,0.004816294883
2722,Texas,Robertson County,212050,2118264,0.1001055581
2723,Texas,Rockwall County,149992,2239062,0.06698876583
2724,Texas,Runnels County,6166,248000,0.02486290323
2725,Texas,Rusk County,228628,1630380,0.1402298851
2726,Texas,Sabine County,17914,252584,0.07092294049
2727,Texas,San Augustine County,45118,202932,0.2223306329
2728,Texas,San Jacinto County,66398,666954,0.09955409219
2729,Texas,San Patricio County,32248,1591726,0.02025976833
2730,Texas,San Saba County,5276,143920,0.03665925514
2731,Texas,Schleicher County,1164,73722,0.01578904533
2732,Texas,Scurry County,21374,408692,0.05229855246
2733,Texas,Shackelford County,1280,79706,0.01605901689
2734,Texas,Shelby County,12929384,32414764,0.3988733035
2735,Texas,Sherman County,2892,331294,0.008729406509
2736,Texas,Smith County,1067096,6309970,0.1691126899
2737,Texas,Somervell County,2376,210296,0.01129836041
2738,Texas,Starr County,4794,1515718,0.003162857471
2739,Texas,Stephens County,95198,1904518,0.04998535062
2740,Texas,Sterling County,516,30476,0.01693135582
2741,Texas,Stonewall County,1150,33552,0.03427515498
2742,Texas,Sutton County,942,93120,0.01011597938
2743,Texas,Swisher County,15030,181348,0.08287932594
2744,Texas,Tarrant County,8051638,47801454,0.168439186
2745,Texas,Taylor County,486008,5644554,0.08610210833
2746,Texas,Terrell County,129510,234652,0.5519236998
2747,Texas,Terry County,15028,301016,0.04992425652
2748,Texas,Throckmorton County,380,37266,0.01019696238
2749,Texas,Titus County,79344,783126,0.1013170294
2750,Texas,Tom Green County,125420,2795104,0.04487131785
2751,Texas,Travis County,2544698,28385268,0.08964854586
2752,Texas,Trinity County,34520,661790,0.05216156182
2753,Texas,Tyler County,58456,730274,0.08004666742
2754,Texas,Upshur County,86702,1563852,0.05544130775
2755,Texas,Upton County,2520,84596,0.02978864249
2756,Texas,Uvalde County,7120,643782,0.01105964441
2757,Texas,Val Verde County,23064,1175442,0.01962155513
2758,Texas,Van Zandt County,37202,1305990,0.02848566987
2759,Texas,Victoria County,144256,2178008,0.06623299823
2760,Texas,Walker County,561246,4912628,0.1142455728
2761,Texas,Waller County,305878,1196022,0.2557461318
2762,Texas,Ward County,82254,1903314,0.0432162008
2763,Texas,Washington County,3336744,61811224,0.0539828171
2764,Texas,Webb County,41274,6441316,0.006407696812
2765,Texas,Wharton County,140346,994610,0.1411065644
2766,Texas,Wheeler County,75548,370594,0.2038565114
2767,Texas,Wichita County,346648,3220238,0.1076467019
2768,Texas,Wilbarger County,25678,311362,0.08246992247
2769,Texas,Willacy County,13474,521338,0.02584503719
2770,Texas,Williamson County,1174766,19293466,0.06088931869
2771,Texas,Wilson County,1028712,6463820,0.1591492337
2772,Texas,Winkler County,5766,184168,0.03130837062
2773,Texas,Wise County,75030,2493360,0.03009192415
2774,Texas,Wood County,178594,7973770,0.02239768641
2775,Texas,Yoakum County,2932,201720,0.01453499901
2776,Texas,Young County,6758,435268,0.0155260667
2777,Texas,Zapata County,1270,342370,0.003709437159
2778,Texas,Zavala County,3472,287718,0.01206737152
2779,Utah,Beaver County,256538,4298186,0.05968517882
2780,Utah,Box Elder County,6656,1272146,0.005232103862
2781,Utah,Cache County,27504,2920508,0.009417539688
2782,Utah,Carbon County,39668,2662006,0.01490154417
2783,Utah,Daggett County,68,25564,0.002659990612
2784,Utah,Davis County,111998,8281184,0.01352439458
2785,Utah,Duchesne County,2184,473812,0.004609423147
2786,Utah,Emery County,1056,250630,0.004213382277
2787,Utah,Garfield County,64414,3131352,0.02057066724
2788,Utah,Grand County,4520,590562,0.00765372645
2789,Utah,Iron County,12750,1864822,0.006837113676
2790,Utah,Juab County,1322,264702,0.004994295472
2791,Utah,Kane County,766174,12823996,0.05974533991
2792,Utah,Millard County,1638,306782,0.005339296308
2793,Utah,Morgan County,602266,8869524,0.06790285476
2794,Utah,Piute County,96,35418,0.002710486193
2795,Utah,Rich County,130,56356,0.002306764142
2796,Utah,Salt Lake County,542302,26625812,0.02036752907
2797,Utah,San Juan County,26426,3832560,0.006895130148
2798,Utah,Sanpete County,7446,704788,0.01056487908
2799,Utah,Sevier County,47024,3210554,0.01464669337
2800,Utah,Summit County,1950604,14661722,0.1330405801
2801,Utah,Tooele County,13500,1569870,0.00859943817
2802,Utah,Uintah County,4842,850810,0.005691047355
2803,Utah,Utah County,103776,14063874,0.007378905698
2804,Utah,Wasatch County,4604,714372,0.006444821466
2805,Utah,Washington County,3336744,61811224,0.0539828171
2806,Utah,Wayne County,18314310,57520294,0.3183973642
2807,Utah,Weber County,96792,5923642,0.01633994762
2808,Vermont,Addison County,10150,886444,0.0114502439
2809,Vermont,Bennington County,9634,866402,0.01111954959
2810,Vermont,Caledonia County,5594,731628,0.007645962156
2811,Vermont,Chittenden County,93090,3872552,0.02403841188
2812,Vermont,Essex County,9389242,38946152,0.241082662
2813,Vermont,Franklin County,8205618,53658684,0.1529224608
2814,Vermont,Grand Isle County,1136,168562,0.006739359998
2815,Vermont,Lamoille County,5322,603948,0.008812016929
2816,Vermont,Orange County,10403806,122757864,0.08475062746
2817,Vermont,Orleans County,67272,1641310,0.04098677276
2818,Vermont,Rutland County,8966,1428642,0.006275889971
2819,Vermont,Washington County,3336744,61811224,0.0539828171
2820,Vermont,Windham County,97702,3849258,0.02538203467
2821,Vermont,Windsor County,10676,1335446,0.007994332979
2822,Virginia,Accomack County,226556,787340,0.2877486219
2823,Virginia,Albemarle County,246552,2533874,0.09730239152
2824,Virginia,Alleghany County,21794,635324,0.03430375682
2825,Virginia,Amelia County,66328,308552,0.2149653867
2826,Virginia,Amherst County,147034,768350,0.191363311
2827,Virginia,Appomattox County,71598,373360,0.1917666595
2828,Virginia,Arlington County,513962,5498626,0.09347098712
2829,Virginia,Augusta County,76496,1796466,0.04258137922
2830,Virginia,Bath County,8826,398100,0.02217030897
2831,Virginia,Bedford County,232774,4171618,0.05579945239
2832,Virginia,Bland County,5826,155994,0.03734759029
2833,Virginia,Botetourt County,25914,799266,0.03242224741
2834,Virginia,Brunswick County,547578,3440198,0.1591704896
2835,Virginia,Buchanan County,142344,3171602,0.04488078895
2836,Virginia,Buckingham County,140650,410200,0.3428815212
2837,Virginia,Campbell County,269116,5682434,0.04735928301
2838,Virginia,Caroline County,312838,1510244,0.2071440112
2839,Virginia,Carroll County,868206,12727756,0.06821359555
2840,Virginia,Charles City County,78412,168726,0.4647297986
2841,Virginia,Charlotte County,337392,4514574,0.07473396161
2842,Virginia,Chesterfield County,2284298,9217538,0.2478208389
2843,Virginia,Clarke County,1241488,4507316,0.2754384206
2844,Virginia,Craig County,11286,471950,0.02391355016
2845,Virginia,Culpeper County,183188,1205012,0.1520217226
2846,Virginia,Cumberland County,4396326,26604214,0.1652492346
2847,Virginia,Dickenson County,1586,360332,0.004401496398
2848,Virginia,Dinwiddie County,221988,681792,0.3255949028
2849,Virginia,Essex County,9389242,38946152,0.241082662
2850,Virginia,Fairfax County,2778656,27239490,0.1020083709
2851,Virginia,Fauquier County,131432,1649880,0.07966155114
2852,Virginia,Floyd County,473650,5966948,0.07937893878
2853,Virginia,Fluvanna County,96638,634754,0.1522448066
2854,Virginia,Franklin County,8205618,53658684,0.1529224608
2855,Virginia,Frederick County,679792,8004336,0.08492796904
2856,Virginia,Giles County,78380,1106872,0.07081216256
2857,Virginia,Gloucester County,833902,7876084,0.1058777433
2858,Virginia,Goochland County,92158,545382,0.1689788075
2859,Virginia,Grayson County,213030,4083748,0.0521653148
2860,Virginia,Greene County,1281880,18860946,0.06796477759
2861,Virginia,Greensville County,166792,278684,0.598498658
2862,Virginia,Halifax County,973778,2084974,0.4670456322
2863,Virginia,Hanover County,235412,2493770,0.09440004491
2864,Virginia,Henrico County,2351332,7764414,0.3028344444
2865,Virginia,Henry County,2850166,12125520,0.2350551564
2866,Virginia,Highland County,15372,1089118,0.01411417312
2867,Virginia,Isle of Wight County,206468,873590,0.2363442805
2868,Virginia,James City County,238228,1757742,0.1355306979
